time,price
2024-09-07 16:45,296.11
2024-09-07 17:00,509.61
2024-09-07 17:15,509.61
2024-09-07 17:30,509.61
2024-09-07 17:45,509.61
2024-09-07 18:00,618.13
2024-09-07 18:15,618.13
2024-09-07 18:30,618.13
2024-09-07 18:45,618.13
2024-09-07 19:00,693.85
2024-09-07 19:15,693.85
2024-09-07 19:30,693.85
2024-09-07 19:45,693.85
2024-09-07 20:00,624.09
2024-09-07 20:15,624.09
2024-09-07 20:30,624.09
2024-09-07 20:45,624.09
2024-09-07 21:00,468.02
2024-09-07 21:15,468.02
2024-09-07 21:30,468.02
2024-09-07 21:45,468.02
2024-09-07 22:00,394.83
2024-09-07 22:15,394.83
2024-09-07 22:30,394.83
2024-09-07 22:45,394.83
2024-09-07 23:00,372.8
2024-09-07 23:15,372.8
2024-09-07 23:30,372.8
2024-09-07 23:45,372.8
2024-09-08 00:00,394.73
2024-09-08 00:15,394.73
2024-09-08 00:30,394.73
2024-09-08 00:45,394.73
2024-09-08 01:00,360.36
2024-09-08 01:15,360.36
2024-09-08 01:30,360.36
2024-09-08 01:45,360.36
2024-09-08 02:00,348.79
2024-09-08 02:15,348.79
2024-09-08 02:30,348.79
2024-09-08 02:45,348.79
2024-09-08 03:00,341.47
2024-09-08 03:15,341.47
2024-09-08 03:30,341.47
2024-09-08 03:45,341.47
2024-09-08 04:00,340.2
2024-09-08 04:15,340.2
2024-09-08 04:30,340.2
2024-09-08 04:45,340.2
2024-09-08 05:00,344.5
2024-09-08 05:15,344.5
2024-09-08 05:30,344.5
2024-09-08 05:45,344.5
2024-09-08 06:00,335.54
2024-09-08 06:15,335.54
2024-09-08 06:30,335.54
2024-09-08 06:45,335.54
2024-09-08 07:00,325.97
2024-09-08 07:15,325.97
2024-09-08 07:30,325.97
2024-09-08 07:45,325.97
2024-09-08 08:00,266.4
2024-09-08 08:15,266.4
2024-09-08 08:30,266.4
2024-09-08 08:45,266.4
2024-09-08 09:00,121.84
2024-09-08 09:15,121.84
2024-09-08 09:30,121.84
2024-09-08 09:45,121.84
2024-09-08 10:00,7.1
2024-09-08 10:15,7.1
2024-09-08 10:30,7.1
2024-09-08 10:45,7.1
2024-09-08 11:00,-50.43
2024-09-08 11:15,-50.43
2024-09-08 11:30,-50.43
